,Yields,Predicted Yields
179,POOR YIELD,AVERAGE YIELD
180,GOOD YIELD,GOOD YIELD
181,BELOW AVERAGE YIELD,GOOD YIELD
182,GOOD YIELD,AVERAGE YIELD
183,AVERAGE YIELD,AVERAGE YIELD
184,GOOD YIELD,BELOW AVERAGE YIELD
185,GOOD YIELD,BELOW AVERAGE YIELD
186,AVERAGE YIELD,GOOD YIELD
187,GOOD YIELD,AVERAGE YIELD
188,POOR YIELD,POOR YIELD
189,POOR YIELD,BELOW AVERAGE YIELD
190,GOOD YIELD,BELOW AVERAGE YIELD
191,POOR YIELD,BELOW AVERAGE YIELD
192,BELOW AVERAGE YIELD,AVERAGE YIELD
