,Yields,Predicted Yields
79,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
80,BELOW AVERAGE YIELD,AVERAGE YIELD
81,GOOD YIELD,GOOD YIELD
82,GOOD YIELD,GOOD YIELD
83,GOOD YIELD,GOOD YIELD
84,GOOD YIELD,AVERAGE YIELD
85,AVERAGE YIELD,BELOW AVERAGE YIELD
86,POOR YIELD,GOOD YIELD
87,POOR YIELD,GOOD YIELD
88,GOOD YIELD,GOOD YIELD
89,AVERAGE YIELD,BELOW AVERAGE YIELD
90,AVERAGE YIELD,AVERAGE YIELD
91,GOOD YIELD,BELOW AVERAGE YIELD
92,AVERAGE YIELD,AVERAGE YIELD
93,AVERAGE YIELD,AVERAGE YIELD
94,AVERAGE YIELD,GOOD YIELD
95,BELOW AVERAGE YIELD,AVERAGE YIELD
96,AVERAGE YIELD,AVERAGE YIELD
97,AVERAGE YIELD,GOOD YIELD
98,AVERAGE YIELD,BELOW AVERAGE YIELD
99,AVERAGE YIELD,GOOD YIELD
100,POOR YIELD,BELOW AVERAGE YIELD
101,POOR YIELD,GOOD YIELD
102,BELOW AVERAGE YIELD,AVERAGE YIELD
103,POOR YIELD,GOOD YIELD
104,GOOD YIELD,BELOW AVERAGE YIELD
105,AVERAGE YIELD,GOOD YIELD
106,GOOD YIELD,AVERAGE YIELD
107,GOOD YIELD,POOR YIELD
108,BELOW AVERAGE YIELD,POOR YIELD
109,AVERAGE YIELD,AVERAGE YIELD
110,BELOW AVERAGE YIELD,POOR YIELD
111,POOR YIELD,BELOW AVERAGE YIELD
112,AVERAGE YIELD,BELOW AVERAGE YIELD
113,AVERAGE YIELD,AVERAGE YIELD
114,AVERAGE YIELD,AVERAGE YIELD
115,GOOD YIELD,GOOD YIELD
116,POOR YIELD,AVERAGE YIELD
117,BELOW AVERAGE YIELD,AVERAGE YIELD
118,AVERAGE YIELD,AVERAGE YIELD
119,BELOW AVERAGE YIELD,GOOD YIELD
120,GOOD YIELD,GOOD YIELD
121,AVERAGE YIELD,AVERAGE YIELD
122,POOR YIELD,POOR YIELD
123,BELOW AVERAGE YIELD,AVERAGE YIELD
124,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
125,BELOW AVERAGE YIELD,AVERAGE YIELD
126,POOR YIELD,AVERAGE YIELD
127,POOR YIELD,GOOD YIELD
128,POOR YIELD,POOR YIELD
129,AVERAGE YIELD,BELOW AVERAGE YIELD
130,AVERAGE YIELD,GOOD YIELD
131,AVERAGE YIELD,AVERAGE YIELD
132,POOR YIELD,POOR YIELD
133,GOOD YIELD,AVERAGE YIELD
134,GOOD YIELD,GOOD YIELD
135,GOOD YIELD,GOOD YIELD
136,AVERAGE YIELD,AVERAGE YIELD
137,POOR YIELD,BELOW AVERAGE YIELD
138,POOR YIELD,BELOW AVERAGE YIELD
139,AVERAGE YIELD,GOOD YIELD
140,GOOD YIELD,AVERAGE YIELD
141,GOOD YIELD,GOOD YIELD
142,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
143,GOOD YIELD,GOOD YIELD
144,POOR YIELD,GOOD YIELD
145,GOOD YIELD,AVERAGE YIELD
146,POOR YIELD,GOOD YIELD
147,GOOD YIELD,GOOD YIELD
148,GOOD YIELD,AVERAGE YIELD
149,GOOD YIELD,AVERAGE YIELD
150,GOOD YIELD,BELOW AVERAGE YIELD
151,POOR YIELD,POOR YIELD
152,AVERAGE YIELD,GOOD YIELD
153,AVERAGE YIELD,BELOW AVERAGE YIELD
154,AVERAGE YIELD,AVERAGE YIELD
155,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
156,BELOW AVERAGE YIELD,AVERAGE YIELD
157,GOOD YIELD,POOR YIELD
158,AVERAGE YIELD,GOOD YIELD
159,BELOW AVERAGE YIELD,GOOD YIELD
160,GOOD YIELD,GOOD YIELD
161,BELOW AVERAGE YIELD,AVERAGE YIELD
162,GOOD YIELD,GOOD YIELD
163,POOR YIELD,POOR YIELD
164,POOR YIELD,GOOD YIELD
165,AVERAGE YIELD,POOR YIELD
166,POOR YIELD,AVERAGE YIELD
167,AVERAGE YIELD,AVERAGE YIELD
168,GOOD YIELD,GOOD YIELD
169,POOR YIELD,GOOD YIELD
170,GOOD YIELD,GOOD YIELD
171,AVERAGE YIELD,GOOD YIELD
172,BELOW AVERAGE YIELD,AVERAGE YIELD
173,POOR YIELD,POOR YIELD
174,GOOD YIELD,AVERAGE YIELD
175,GOOD YIELD,GOOD YIELD
176,BELOW AVERAGE YIELD,POOR YIELD
177,GOOD YIELD,GOOD YIELD
178,AVERAGE YIELD,GOOD YIELD
179,POOR YIELD,BELOW AVERAGE YIELD
180,BELOW AVERAGE YIELD,GOOD YIELD
181,POOR YIELD,POOR YIELD
182,AVERAGE YIELD,AVERAGE YIELD
183,GOOD YIELD,GOOD YIELD
184,GOOD YIELD,GOOD YIELD
185,AVERAGE YIELD,AVERAGE YIELD
186,GOOD YIELD,GOOD YIELD
187,BELOW AVERAGE YIELD,GOOD YIELD
188,GOOD YIELD,GOOD YIELD
189,GOOD YIELD,GOOD YIELD
190,GOOD YIELD,GOOD YIELD
191,AVERAGE YIELD,AVERAGE YIELD
192,AVERAGE YIELD,GOOD YIELD
