,Yields,Predicted Yields
121,GOOD YIELD,GOOD YIELD
122,BELOW AVERAGE YIELD,AVERAGE YIELD
123,AVERAGE YIELD,AVERAGE YIELD
124,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
125,GOOD YIELD,AVERAGE YIELD
126,GOOD YIELD,BELOW AVERAGE YIELD
127,GOOD YIELD,GOOD YIELD
128,GOOD YIELD,POOR YIELD
129,AVERAGE YIELD,GOOD YIELD
130,GOOD YIELD,GOOD YIELD
131,POOR YIELD,POOR YIELD
132,AVERAGE YIELD,GOOD YIELD
133,BELOW AVERAGE YIELD,AVERAGE YIELD
134,POOR YIELD,GOOD YIELD
135,POOR YIELD,GOOD YIELD
136,GOOD YIELD,AVERAGE YIELD
137,AVERAGE YIELD,POOR YIELD
138,AVERAGE YIELD,BELOW AVERAGE YIELD
139,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
140,POOR YIELD,GOOD YIELD
141,GOOD YIELD,GOOD YIELD
142,POOR YIELD,POOR YIELD
143,POOR YIELD,AVERAGE YIELD
144,AVERAGE YIELD,BELOW AVERAGE YIELD
145,POOR YIELD,GOOD YIELD
146,GOOD YIELD,GOOD YIELD
147,GOOD YIELD,AVERAGE YIELD
148,POOR YIELD,BELOW AVERAGE YIELD
149,POOR YIELD,GOOD YIELD
150,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
151,BELOW AVERAGE YIELD,GOOD YIELD
152,GOOD YIELD,GOOD YIELD
153,AVERAGE YIELD,GOOD YIELD
154,GOOD YIELD,AVERAGE YIELD
155,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
156,AVERAGE YIELD,BELOW AVERAGE YIELD
157,GOOD YIELD,GOOD YIELD
158,POOR YIELD,BELOW AVERAGE YIELD
159,AVERAGE YIELD,GOOD YIELD
160,POOR YIELD,GOOD YIELD
161,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
162,POOR YIELD,AVERAGE YIELD
163,BELOW AVERAGE YIELD,POOR YIELD
164,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
165,BELOW AVERAGE YIELD,POOR YIELD
166,GOOD YIELD,AVERAGE YIELD
167,POOR YIELD,BELOW AVERAGE YIELD
168,AVERAGE YIELD,AVERAGE YIELD
169,POOR YIELD,GOOD YIELD
170,GOOD YIELD,GOOD YIELD
171,POOR YIELD,BELOW AVERAGE YIELD
172,GOOD YIELD,GOOD YIELD
173,AVERAGE YIELD,GOOD YIELD
174,POOR YIELD,BELOW AVERAGE YIELD
175,AVERAGE YIELD,AVERAGE YIELD
176,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
177,AVERAGE YIELD,AVERAGE YIELD
178,AVERAGE YIELD,AVERAGE YIELD
179,GOOD YIELD,GOOD YIELD
180,BELOW AVERAGE YIELD,AVERAGE YIELD
181,POOR YIELD,POOR YIELD
182,GOOD YIELD,GOOD YIELD
183,POOR YIELD,GOOD YIELD
184,BELOW AVERAGE YIELD,AVERAGE YIELD
185,POOR YIELD,BELOW AVERAGE YIELD
186,AVERAGE YIELD,AVERAGE YIELD
187,AVERAGE YIELD,POOR YIELD
188,GOOD YIELD,GOOD YIELD
189,POOR YIELD,GOOD YIELD
190,AVERAGE YIELD,GOOD YIELD
191,POOR YIELD,GOOD YIELD
192,GOOD YIELD,GOOD YIELD
