,Yields,Predicted Yields
120,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
121,GOOD YIELD,GOOD YIELD
122,GOOD YIELD,BELOW AVERAGE YIELD
123,GOOD YIELD,GOOD YIELD
124,GOOD YIELD,GOOD YIELD
125,GOOD YIELD,AVERAGE YIELD
126,GOOD YIELD,AVERAGE YIELD
127,POOR YIELD,AVERAGE YIELD
128,GOOD YIELD,POOR YIELD
129,GOOD YIELD,BELOW AVERAGE YIELD
130,AVERAGE YIELD,AVERAGE YIELD
131,GOOD YIELD,GOOD YIELD
132,GOOD YIELD,GOOD YIELD
133,POOR YIELD,BELOW AVERAGE YIELD
134,GOOD YIELD,AVERAGE YIELD
135,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
136,GOOD YIELD,GOOD YIELD
137,BELOW AVERAGE YIELD,GOOD YIELD
138,POOR YIELD,BELOW AVERAGE YIELD
139,BELOW AVERAGE YIELD,GOOD YIELD
140,BELOW AVERAGE YIELD,AVERAGE YIELD
141,POOR YIELD,POOR YIELD
142,BELOW AVERAGE YIELD,GOOD YIELD
143,AVERAGE YIELD,AVERAGE YIELD
144,GOOD YIELD,GOOD YIELD
145,GOOD YIELD,GOOD YIELD
146,GOOD YIELD,AVERAGE YIELD
147,BELOW AVERAGE YIELD,AVERAGE YIELD
148,GOOD YIELD,GOOD YIELD
149,GOOD YIELD,AVERAGE YIELD
150,AVERAGE YIELD,GOOD YIELD
151,POOR YIELD,POOR YIELD
152,AVERAGE YIELD,BELOW AVERAGE YIELD
153,GOOD YIELD,POOR YIELD
154,GOOD YIELD,GOOD YIELD
155,POOR YIELD,AVERAGE YIELD
156,AVERAGE YIELD,BELOW AVERAGE YIELD
157,GOOD YIELD,GOOD YIELD
158,BELOW AVERAGE YIELD,GOOD YIELD
159,POOR YIELD,AVERAGE YIELD
160,GOOD YIELD,GOOD YIELD
161,GOOD YIELD,GOOD YIELD
162,AVERAGE YIELD,BELOW AVERAGE YIELD
163,GOOD YIELD,BELOW AVERAGE YIELD
164,AVERAGE YIELD,GOOD YIELD
165,GOOD YIELD,AVERAGE YIELD
166,BELOW AVERAGE YIELD,GOOD YIELD
167,GOOD YIELD,POOR YIELD
168,AVERAGE YIELD,GOOD YIELD
169,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
170,AVERAGE YIELD,GOOD YIELD
171,BELOW AVERAGE YIELD,POOR YIELD
172,GOOD YIELD,GOOD YIELD
173,BELOW AVERAGE YIELD,AVERAGE YIELD
174,POOR YIELD,AVERAGE YIELD
175,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
176,POOR YIELD,GOOD YIELD
177,AVERAGE YIELD,AVERAGE YIELD
178,GOOD YIELD,AVERAGE YIELD
179,BELOW AVERAGE YIELD,GOOD YIELD
180,POOR YIELD,AVERAGE YIELD
181,BELOW AVERAGE YIELD,GOOD YIELD
182,BELOW AVERAGE YIELD,POOR YIELD
183,GOOD YIELD,AVERAGE YIELD
184,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
185,POOR YIELD,POOR YIELD
186,GOOD YIELD,AVERAGE YIELD
187,GOOD YIELD,AVERAGE YIELD
188,GOOD YIELD,AVERAGE YIELD
189,AVERAGE YIELD,AVERAGE YIELD
190,POOR YIELD,BELOW AVERAGE YIELD
191,AVERAGE YIELD,GOOD YIELD
192,POOR YIELD,BELOW AVERAGE YIELD
193,AVERAGE YIELD,POOR YIELD
194,BELOW AVERAGE YIELD,AVERAGE YIELD
195,POOR YIELD,POOR YIELD
196,AVERAGE YIELD,GOOD YIELD
197,BELOW AVERAGE YIELD,GOOD YIELD
198,POOR YIELD,BELOW AVERAGE YIELD
199,AVERAGE YIELD,BELOW AVERAGE YIELD
200,BELOW AVERAGE YIELD,GOOD YIELD
201,AVERAGE YIELD,BELOW AVERAGE YIELD
202,BELOW AVERAGE YIELD,GOOD YIELD
203,AVERAGE YIELD,BELOW AVERAGE YIELD
204,AVERAGE YIELD,AVERAGE YIELD
205,GOOD YIELD,BELOW AVERAGE YIELD
206,BELOW AVERAGE YIELD,AVERAGE YIELD
207,BELOW AVERAGE YIELD,GOOD YIELD
208,GOOD YIELD,BELOW AVERAGE YIELD
209,BELOW AVERAGE YIELD,GOOD YIELD
210,POOR YIELD,POOR YIELD
211,POOR YIELD,BELOW AVERAGE YIELD
212,POOR YIELD,AVERAGE YIELD
213,AVERAGE YIELD,AVERAGE YIELD
214,GOOD YIELD,GOOD YIELD
215,GOOD YIELD,AVERAGE YIELD
216,POOR YIELD,AVERAGE YIELD
217,GOOD YIELD,POOR YIELD
218,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
219,AVERAGE YIELD,GOOD YIELD
220,POOR YIELD,AVERAGE YIELD
221,POOR YIELD,AVERAGE YIELD
222,POOR YIELD,AVERAGE YIELD
223,BELOW AVERAGE YIELD,GOOD YIELD
224,GOOD YIELD,POOR YIELD
225,GOOD YIELD,GOOD YIELD
226,AVERAGE YIELD,GOOD YIELD
227,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
228,POOR YIELD,AVERAGE YIELD
229,GOOD YIELD,AVERAGE YIELD
230,BELOW AVERAGE YIELD,AVERAGE YIELD
231,POOR YIELD,AVERAGE YIELD
232,GOOD YIELD,AVERAGE YIELD
233,GOOD YIELD,BELOW AVERAGE YIELD
234,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
235,GOOD YIELD,GOOD YIELD
236,GOOD YIELD,GOOD YIELD
237,GOOD YIELD,AVERAGE YIELD
238,AVERAGE YIELD,AVERAGE YIELD
239,POOR YIELD,AVERAGE YIELD
240,AVERAGE YIELD,AVERAGE YIELD
241,POOR YIELD,AVERAGE YIELD
242,GOOD YIELD,GOOD YIELD
243,GOOD YIELD,GOOD YIELD
244,AVERAGE YIELD,BELOW AVERAGE YIELD
245,GOOD YIELD,AVERAGE YIELD
246,POOR YIELD,AVERAGE YIELD
247,POOR YIELD,AVERAGE YIELD
248,GOOD YIELD,BELOW AVERAGE YIELD
249,AVERAGE YIELD,GOOD YIELD
250,GOOD YIELD,POOR YIELD
251,GOOD YIELD,AVERAGE YIELD
252,AVERAGE YIELD,BELOW AVERAGE YIELD
253,POOR YIELD,POOR YIELD
254,AVERAGE YIELD,AVERAGE YIELD
255,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
256,GOOD YIELD,POOR YIELD
257,AVERAGE YIELD,AVERAGE YIELD
258,POOR YIELD,BELOW AVERAGE YIELD
259,AVERAGE YIELD,BELOW AVERAGE YIELD
260,GOOD YIELD,AVERAGE YIELD
261,POOR YIELD,POOR YIELD
262,AVERAGE YIELD,BELOW AVERAGE YIELD
263,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
264,GOOD YIELD,GOOD YIELD
265,POOR YIELD,AVERAGE YIELD
266,POOR YIELD,AVERAGE YIELD
267,GOOD YIELD,BELOW AVERAGE YIELD
268,GOOD YIELD,AVERAGE YIELD
269,POOR YIELD,GOOD YIELD
270,GOOD YIELD,GOOD YIELD
271,POOR YIELD,POOR YIELD
272,BELOW AVERAGE YIELD,AVERAGE YIELD
273,AVERAGE YIELD,BELOW AVERAGE YIELD
274,POOR YIELD,AVERAGE YIELD
275,POOR YIELD,BELOW AVERAGE YIELD
276,GOOD YIELD,AVERAGE YIELD
277,AVERAGE YIELD,BELOW AVERAGE YIELD
278,AVERAGE YIELD,AVERAGE YIELD
279,GOOD YIELD,AVERAGE YIELD
280,BELOW AVERAGE YIELD,GOOD YIELD
281,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
282,AVERAGE YIELD,BELOW AVERAGE YIELD
283,AVERAGE YIELD,AVERAGE YIELD
284,BELOW AVERAGE YIELD,AVERAGE YIELD
285,GOOD YIELD,GOOD YIELD
286,GOOD YIELD,BELOW AVERAGE YIELD
287,AVERAGE YIELD,AVERAGE YIELD
288,POOR YIELD,AVERAGE YIELD
