,Yields,Predicted Yields
58,POOR YIELD,POOR YIELD
59,GOOD YIELD,GOOD YIELD
60,GOOD YIELD,GOOD YIELD
61,GOOD YIELD,AVERAGE YIELD
62,GOOD YIELD,GOOD YIELD
63,BELOW AVERAGE YIELD,POOR YIELD
64,POOR YIELD,BELOW AVERAGE YIELD
65,GOOD YIELD,AVERAGE YIELD
66,GOOD YIELD,GOOD YIELD
67,AVERAGE YIELD,BELOW AVERAGE YIELD
68,AVERAGE YIELD,GOOD YIELD
69,GOOD YIELD,AVERAGE YIELD
70,BELOW AVERAGE YIELD,GOOD YIELD
71,GOOD YIELD,POOR YIELD
72,BELOW AVERAGE YIELD,AVERAGE YIELD
73,GOOD YIELD,GOOD YIELD
74,GOOD YIELD,GOOD YIELD
75,GOOD YIELD,GOOD YIELD
76,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
77,AVERAGE YIELD,POOR YIELD
78,BELOW AVERAGE YIELD,AVERAGE YIELD
79,BELOW AVERAGE YIELD,AVERAGE YIELD
80,BELOW AVERAGE YIELD,AVERAGE YIELD
81,GOOD YIELD,AVERAGE YIELD
82,GOOD YIELD,GOOD YIELD
83,GOOD YIELD,GOOD YIELD
84,GOOD YIELD,AVERAGE YIELD
85,AVERAGE YIELD,GOOD YIELD
86,POOR YIELD,GOOD YIELD
87,POOR YIELD,GOOD YIELD
88,GOOD YIELD,GOOD YIELD
89,AVERAGE YIELD,BELOW AVERAGE YIELD
90,AVERAGE YIELD,BELOW AVERAGE YIELD
91,GOOD YIELD,BELOW AVERAGE YIELD
92,AVERAGE YIELD,AVERAGE YIELD
93,AVERAGE YIELD,AVERAGE YIELD
94,AVERAGE YIELD,GOOD YIELD
95,BELOW AVERAGE YIELD,GOOD YIELD
96,AVERAGE YIELD,AVERAGE YIELD
97,AVERAGE YIELD,POOR YIELD
98,AVERAGE YIELD,AVERAGE YIELD
99,AVERAGE YIELD,GOOD YIELD
100,POOR YIELD,POOR YIELD
101,POOR YIELD,POOR YIELD
102,BELOW AVERAGE YIELD,GOOD YIELD
103,POOR YIELD,POOR YIELD
104,GOOD YIELD,AVERAGE YIELD
105,AVERAGE YIELD,GOOD YIELD
106,GOOD YIELD,AVERAGE YIELD
107,GOOD YIELD,POOR YIELD
108,BELOW AVERAGE YIELD,GOOD YIELD
109,AVERAGE YIELD,AVERAGE YIELD
110,BELOW AVERAGE YIELD,POOR YIELD
111,POOR YIELD,GOOD YIELD
112,AVERAGE YIELD,BELOW AVERAGE YIELD
113,AVERAGE YIELD,AVERAGE YIELD
114,AVERAGE YIELD,GOOD YIELD
115,GOOD YIELD,GOOD YIELD
116,POOR YIELD,BELOW AVERAGE YIELD
117,BELOW AVERAGE YIELD,AVERAGE YIELD
118,AVERAGE YIELD,GOOD YIELD
119,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
120,GOOD YIELD,POOR YIELD
121,AVERAGE YIELD,AVERAGE YIELD
122,POOR YIELD,POOR YIELD
123,BELOW AVERAGE YIELD,POOR YIELD
124,BELOW AVERAGE YIELD,POOR YIELD
125,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
126,POOR YIELD,GOOD YIELD
127,POOR YIELD,AVERAGE YIELD
128,POOR YIELD,POOR YIELD
129,AVERAGE YIELD,BELOW AVERAGE YIELD
130,AVERAGE YIELD,POOR YIELD
131,AVERAGE YIELD,GOOD YIELD
132,POOR YIELD,POOR YIELD
133,GOOD YIELD,GOOD YIELD
134,GOOD YIELD,GOOD YIELD
135,GOOD YIELD,GOOD YIELD
136,AVERAGE YIELD,BELOW AVERAGE YIELD
137,POOR YIELD,BELOW AVERAGE YIELD
138,POOR YIELD,POOR YIELD
139,AVERAGE YIELD,GOOD YIELD
140,GOOD YIELD,GOOD YIELD
141,GOOD YIELD,POOR YIELD
142,BELOW AVERAGE YIELD,POOR YIELD
143,GOOD YIELD,GOOD YIELD
144,POOR YIELD,GOOD YIELD
145,GOOD YIELD,GOOD YIELD
146,POOR YIELD,GOOD YIELD
147,GOOD YIELD,GOOD YIELD
148,GOOD YIELD,AVERAGE YIELD
149,GOOD YIELD,GOOD YIELD
150,GOOD YIELD,GOOD YIELD
151,POOR YIELD,POOR YIELD
152,AVERAGE YIELD,GOOD YIELD
153,AVERAGE YIELD,BELOW AVERAGE YIELD
154,AVERAGE YIELD,AVERAGE YIELD
155,BELOW AVERAGE YIELD,POOR YIELD
156,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
157,GOOD YIELD,POOR YIELD
158,AVERAGE YIELD,GOOD YIELD
159,BELOW AVERAGE YIELD,GOOD YIELD
160,GOOD YIELD,GOOD YIELD
161,BELOW AVERAGE YIELD,AVERAGE YIELD
162,GOOD YIELD,GOOD YIELD
163,POOR YIELD,BELOW AVERAGE YIELD
164,POOR YIELD,POOR YIELD
165,AVERAGE YIELD,GOOD YIELD
166,POOR YIELD,BELOW AVERAGE YIELD
167,AVERAGE YIELD,AVERAGE YIELD
168,GOOD YIELD,GOOD YIELD
169,POOR YIELD,GOOD YIELD
170,GOOD YIELD,GOOD YIELD
171,AVERAGE YIELD,AVERAGE YIELD
172,BELOW AVERAGE YIELD,GOOD YIELD
173,POOR YIELD,POOR YIELD
174,GOOD YIELD,GOOD YIELD
175,GOOD YIELD,POOR YIELD
176,BELOW AVERAGE YIELD,POOR YIELD
177,GOOD YIELD,AVERAGE YIELD
178,AVERAGE YIELD,GOOD YIELD
179,POOR YIELD,POOR YIELD
180,BELOW AVERAGE YIELD,GOOD YIELD
181,POOR YIELD,POOR YIELD
182,AVERAGE YIELD,GOOD YIELD
183,GOOD YIELD,POOR YIELD
184,GOOD YIELD,GOOD YIELD
185,AVERAGE YIELD,POOR YIELD
186,GOOD YIELD,GOOD YIELD
187,BELOW AVERAGE YIELD,GOOD YIELD
188,GOOD YIELD,GOOD YIELD
189,GOOD YIELD,GOOD YIELD
190,GOOD YIELD,AVERAGE YIELD
191,AVERAGE YIELD,AVERAGE YIELD
192,AVERAGE YIELD,GOOD YIELD
193,GOOD YIELD,GOOD YIELD
194,GOOD YIELD,GOOD YIELD
195,AVERAGE YIELD,POOR YIELD
196,BELOW AVERAGE YIELD,AVERAGE YIELD
197,AVERAGE YIELD,POOR YIELD
198,GOOD YIELD,POOR YIELD
199,GOOD YIELD,AVERAGE YIELD
200,AVERAGE YIELD,POOR YIELD
201,GOOD YIELD,AVERAGE YIELD
202,POOR YIELD,POOR YIELD
203,POOR YIELD,AVERAGE YIELD
204,GOOD YIELD,AVERAGE YIELD
205,GOOD YIELD,AVERAGE YIELD
206,GOOD YIELD,AVERAGE YIELD
207,AVERAGE YIELD,AVERAGE YIELD
208,GOOD YIELD,GOOD YIELD
209,GOOD YIELD,GOOD YIELD
210,AVERAGE YIELD,AVERAGE YIELD
211,POOR YIELD,POOR YIELD
212,GOOD YIELD,AVERAGE YIELD
213,GOOD YIELD,GOOD YIELD
214,POOR YIELD,POOR YIELD
215,BELOW AVERAGE YIELD,AVERAGE YIELD
216,GOOD YIELD,GOOD YIELD
217,GOOD YIELD,AVERAGE YIELD
218,GOOD YIELD,POOR YIELD
219,BELOW AVERAGE YIELD,AVERAGE YIELD
220,BELOW AVERAGE YIELD,POOR YIELD
221,AVERAGE YIELD,BELOW AVERAGE YIELD
222,AVERAGE YIELD,AVERAGE YIELD
223,BELOW AVERAGE YIELD,AVERAGE YIELD
224,GOOD YIELD,POOR YIELD
225,AVERAGE YIELD,BELOW AVERAGE YIELD
226,POOR YIELD,POOR YIELD
227,POOR YIELD,BELOW AVERAGE YIELD
228,BELOW AVERAGE YIELD,POOR YIELD
229,BELOW AVERAGE YIELD,POOR YIELD
230,POOR YIELD,BELOW AVERAGE YIELD
231,BELOW AVERAGE YIELD,GOOD YIELD
232,GOOD YIELD,GOOD YIELD
233,GOOD YIELD,GOOD YIELD
234,BELOW AVERAGE YIELD,POOR YIELD
235,BELOW AVERAGE YIELD,GOOD YIELD
236,POOR YIELD,AVERAGE YIELD
237,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
238,GOOD YIELD,BELOW AVERAGE YIELD
239,AVERAGE YIELD,GOOD YIELD
240,POOR YIELD,POOR YIELD
241,BELOW AVERAGE YIELD,POOR YIELD
242,AVERAGE YIELD,BELOW AVERAGE YIELD
243,GOOD YIELD,GOOD YIELD
244,AVERAGE YIELD,POOR YIELD
245,GOOD YIELD,POOR YIELD
246,GOOD YIELD,AVERAGE YIELD
247,GOOD YIELD,AVERAGE YIELD
248,GOOD YIELD,GOOD YIELD
249,BELOW AVERAGE YIELD,AVERAGE YIELD
250,GOOD YIELD,POOR YIELD
251,GOOD YIELD,GOOD YIELD
252,BELOW AVERAGE YIELD,GOOD YIELD
253,BELOW AVERAGE YIELD,GOOD YIELD
254,BELOW AVERAGE YIELD,POOR YIELD
255,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
256,AVERAGE YIELD,GOOD YIELD
257,POOR YIELD,POOR YIELD
258,POOR YIELD,BELOW AVERAGE YIELD
259,GOOD YIELD,POOR YIELD
260,AVERAGE YIELD,GOOD YIELD
261,AVERAGE YIELD,POOR YIELD
262,GOOD YIELD,POOR YIELD
263,AVERAGE YIELD,BELOW AVERAGE YIELD
264,AVERAGE YIELD,POOR YIELD
265,GOOD YIELD,AVERAGE YIELD
266,GOOD YIELD,GOOD YIELD
267,AVERAGE YIELD,GOOD YIELD
268,AVERAGE YIELD,POOR YIELD
269,AVERAGE YIELD,GOOD YIELD
270,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
271,POOR YIELD,POOR YIELD
272,BELOW AVERAGE YIELD,POOR YIELD
273,GOOD YIELD,GOOD YIELD
274,AVERAGE YIELD,POOR YIELD
275,POOR YIELD,POOR YIELD
276,BELOW AVERAGE YIELD,POOR YIELD
277,GOOD YIELD,GOOD YIELD
278,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
279,GOOD YIELD,POOR YIELD
280,GOOD YIELD,GOOD YIELD
281,GOOD YIELD,AVERAGE YIELD
282,BELOW AVERAGE YIELD,GOOD YIELD
283,AVERAGE YIELD,GOOD YIELD
284,AVERAGE YIELD,GOOD YIELD
285,GOOD YIELD,AVERAGE YIELD
286,BELOW AVERAGE YIELD,GOOD YIELD
287,GOOD YIELD,GOOD YIELD
288,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
