,Yields,Predicted Yields
153,POOR YIELD,GOOD YIELD
154,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
155,AVERAGE YIELD,GOOD YIELD
156,POOR YIELD,POOR YIELD
157,GOOD YIELD,AVERAGE YIELD
158,GOOD YIELD,GOOD YIELD
159,GOOD YIELD,GOOD YIELD
160,GOOD YIELD,GOOD YIELD
161,GOOD YIELD,GOOD YIELD
162,POOR YIELD,GOOD YIELD
163,GOOD YIELD,GOOD YIELD
164,POOR YIELD,GOOD YIELD
165,BELOW AVERAGE YIELD,POOR YIELD
166,GOOD YIELD,GOOD YIELD
167,GOOD YIELD,POOR YIELD
168,GOOD YIELD,GOOD YIELD
169,POOR YIELD,GOOD YIELD
170,AVERAGE YIELD,AVERAGE YIELD
171,POOR YIELD,POOR YIELD
172,GOOD YIELD,GOOD YIELD
173,POOR YIELD,GOOD YIELD
174,GOOD YIELD,GOOD YIELD
175,GOOD YIELD,AVERAGE YIELD
176,GOOD YIELD,GOOD YIELD
177,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
178,AVERAGE YIELD,AVERAGE YIELD
179,POOR YIELD,POOR YIELD
180,POOR YIELD,AVERAGE YIELD
181,POOR YIELD,GOOD YIELD
182,GOOD YIELD,GOOD YIELD
183,GOOD YIELD,GOOD YIELD
184,POOR YIELD,BELOW AVERAGE YIELD
185,AVERAGE YIELD,GOOD YIELD
186,POOR YIELD,POOR YIELD
187,GOOD YIELD,GOOD YIELD
188,POOR YIELD,GOOD YIELD
189,AVERAGE YIELD,GOOD YIELD
190,GOOD YIELD,GOOD YIELD
191,BELOW AVERAGE YIELD,GOOD YIELD
192,POOR YIELD,POOR YIELD
