,Yields,Predicted Yields
139,BELOW AVERAGE YIELD,POOR YIELD
140,POOR YIELD,POOR YIELD
141,GOOD YIELD,GOOD YIELD
142,POOR YIELD,POOR YIELD
143,POOR YIELD,POOR YIELD
144,AVERAGE YIELD,BELOW AVERAGE YIELD
145,POOR YIELD,POOR YIELD
146,GOOD YIELD,GOOD YIELD
147,GOOD YIELD,AVERAGE YIELD
148,POOR YIELD,POOR YIELD
149,POOR YIELD,POOR YIELD
150,BELOW AVERAGE YIELD,POOR YIELD
151,BELOW AVERAGE YIELD,AVERAGE YIELD
152,GOOD YIELD,GOOD YIELD
153,AVERAGE YIELD,POOR YIELD
154,GOOD YIELD,AVERAGE YIELD
155,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
156,AVERAGE YIELD,BELOW AVERAGE YIELD
157,GOOD YIELD,GOOD YIELD
158,POOR YIELD,BELOW AVERAGE YIELD
159,AVERAGE YIELD,GOOD YIELD
160,POOR YIELD,POOR YIELD
161,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
162,POOR YIELD,POOR YIELD
163,BELOW AVERAGE YIELD,GOOD YIELD
164,BELOW AVERAGE YIELD,POOR YIELD
165,BELOW AVERAGE YIELD,POOR YIELD
166,GOOD YIELD,AVERAGE YIELD
167,POOR YIELD,POOR YIELD
168,AVERAGE YIELD,GOOD YIELD
169,POOR YIELD,GOOD YIELD
170,GOOD YIELD,AVERAGE YIELD
171,POOR YIELD,AVERAGE YIELD
172,GOOD YIELD,POOR YIELD
173,AVERAGE YIELD,AVERAGE YIELD
174,POOR YIELD,GOOD YIELD
175,AVERAGE YIELD,POOR YIELD
176,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
177,AVERAGE YIELD,AVERAGE YIELD
178,AVERAGE YIELD,GOOD YIELD
179,GOOD YIELD,POOR YIELD
180,BELOW AVERAGE YIELD,POOR YIELD
181,POOR YIELD,GOOD YIELD
182,GOOD YIELD,GOOD YIELD
183,POOR YIELD,GOOD YIELD
184,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
185,POOR YIELD,POOR YIELD
186,AVERAGE YIELD,AVERAGE YIELD
187,AVERAGE YIELD,GOOD YIELD
188,GOOD YIELD,GOOD YIELD
189,POOR YIELD,AVERAGE YIELD
190,AVERAGE YIELD,AVERAGE YIELD
191,POOR YIELD,GOOD YIELD
192,GOOD YIELD,GOOD YIELD
