,Yields,Predicted Yields
83,AVERAGE YIELD,AVERAGE YIELD
84,GOOD YIELD,BELOW AVERAGE YIELD
85,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
86,BELOW AVERAGE YIELD,GOOD YIELD
87,GOOD YIELD,BELOW AVERAGE YIELD
88,GOOD YIELD,POOR YIELD
89,POOR YIELD,BELOW AVERAGE YIELD
90,GOOD YIELD,POOR YIELD
91,BELOW AVERAGE YIELD,AVERAGE YIELD
92,AVERAGE YIELD,GOOD YIELD
93,POOR YIELD,GOOD YIELD
94,POOR YIELD,GOOD YIELD
95,AVERAGE YIELD,AVERAGE YIELD
96,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
97,GOOD YIELD,POOR YIELD
98,POOR YIELD,AVERAGE YIELD
99,BELOW AVERAGE YIELD,GOOD YIELD
100,POOR YIELD,POOR YIELD
101,POOR YIELD,GOOD YIELD
102,GOOD YIELD,BELOW AVERAGE YIELD
103,POOR YIELD,POOR YIELD
104,AVERAGE YIELD,GOOD YIELD
105,POOR YIELD,BELOW AVERAGE YIELD
106,GOOD YIELD,GOOD YIELD
107,BELOW AVERAGE YIELD,GOOD YIELD
108,GOOD YIELD,GOOD YIELD
109,AVERAGE YIELD,AVERAGE YIELD
110,GOOD YIELD,GOOD YIELD
111,AVERAGE YIELD,BELOW AVERAGE YIELD
112,AVERAGE YIELD,GOOD YIELD
113,POOR YIELD,GOOD YIELD
114,BELOW AVERAGE YIELD,GOOD YIELD
115,GOOD YIELD,GOOD YIELD
116,AVERAGE YIELD,GOOD YIELD
117,AVERAGE YIELD,BELOW AVERAGE YIELD
118,AVERAGE YIELD,GOOD YIELD
119,AVERAGE YIELD,GOOD YIELD
120,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
121,AVERAGE YIELD,AVERAGE YIELD
122,GOOD YIELD,GOOD YIELD
123,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
124,GOOD YIELD,GOOD YIELD
125,POOR YIELD,BELOW AVERAGE YIELD
126,GOOD YIELD,GOOD YIELD
127,POOR YIELD,GOOD YIELD
128,GOOD YIELD,GOOD YIELD
129,GOOD YIELD,AVERAGE YIELD
130,POOR YIELD,GOOD YIELD
131,AVERAGE YIELD,AVERAGE YIELD
132,POOR YIELD,POOR YIELD
133,BELOW AVERAGE YIELD,AVERAGE YIELD
134,BELOW AVERAGE YIELD,AVERAGE YIELD
135,POOR YIELD,BELOW AVERAGE YIELD
136,AVERAGE YIELD,GOOD YIELD
137,POOR YIELD,AVERAGE YIELD
138,AVERAGE YIELD,BELOW AVERAGE YIELD
139,AVERAGE YIELD,AVERAGE YIELD
140,POOR YIELD,GOOD YIELD
141,GOOD YIELD,AVERAGE YIELD
142,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
143,AVERAGE YIELD,GOOD YIELD
144,AVERAGE YIELD,AVERAGE YIELD
145,AVERAGE YIELD,GOOD YIELD
146,GOOD YIELD,GOOD YIELD
147,AVERAGE YIELD,GOOD YIELD
148,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
149,GOOD YIELD,GOOD YIELD
150,POOR YIELD,GOOD YIELD
151,BELOW AVERAGE YIELD,GOOD YIELD
152,AVERAGE YIELD,GOOD YIELD
153,GOOD YIELD,GOOD YIELD
154,BELOW AVERAGE YIELD,GOOD YIELD
155,GOOD YIELD,POOR YIELD
156,AVERAGE YIELD,BELOW AVERAGE YIELD
157,AVERAGE YIELD,AVERAGE YIELD
158,GOOD YIELD,GOOD YIELD
159,GOOD YIELD,GOOD YIELD
160,GOOD YIELD,GOOD YIELD
161,GOOD YIELD,GOOD YIELD
162,GOOD YIELD,GOOD YIELD
163,GOOD YIELD,GOOD YIELD
164,GOOD YIELD,GOOD YIELD
165,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
166,GOOD YIELD,BELOW AVERAGE YIELD
167,POOR YIELD,GOOD YIELD
168,POOR YIELD,BELOW AVERAGE YIELD
169,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
170,BELOW AVERAGE YIELD,POOR YIELD
171,POOR YIELD,AVERAGE YIELD
172,POOR YIELD,GOOD YIELD
173,GOOD YIELD,GOOD YIELD
