,Substrate,Origin,Predicted Yields,Global baseline,Yields
62,1-ethynyl-4-methoxybenzene,scope,60.596707611832606,44.67983367983368,72.0
63,1-ethynyl-4-methoxybenzene,scope,77.6975,44.67983367983368,80.0
64,1-ethynyl-4-methoxybenzene,scope,86.18180269730269,44.67983367983368,90.0
65,1-ethynyl-4-methoxybenzene,scope,86.18180269730269,44.67983367983368,91.0
66,1-ethynyl-4-methoxybenzene,optimization,43.150537292005936,44.67983367983368,63.0
67,1-ethynyl-4-methoxybenzene,optimization,63.31746345811052,44.67983367983368,61.0
68,1-ethynyl-4-methoxybenzene,optimization,59.02494117647059,44.67983367983368,55.0
69,1-ethynyl-4-methoxybenzene,optimization,45.65578144617532,44.67983367983368,51.0
70,1-ethynyl-4-methoxybenzene,scope,76.4784396159396,44.67983367983368,78.0
71,1-ethynyl-4-methoxybenzene,scope,63.38216117216117,44.67983367983368,68.0
72,1-ethynyl-4-methoxybenzene,scope,58.456861471861465,44.67983367983368,72.0
73,1-ethynyl-4-methoxybenzene,scope,76.91666666666666,44.67983367983368,80.0
74,1-ethynyl-4-methoxybenzene,scope,84.78676607611516,44.67983367983368,90.0
75,1-ethynyl-4-methoxybenzene,scope,84.78676607611516,44.67983367983368,91.0
76,1-ethynyl-4-methoxybenzene,optimization,42.56549272493186,44.67983367983368,63.0
77,1-ethynyl-4-methoxybenzene,optimization,64.48253140096618,44.67983367983368,61.0
78,1-ethynyl-4-methoxybenzene,optimization,61.13399999999999,44.67983367983368,55.0
79,1-ethynyl-4-methoxybenzene,optimization,44.62008695652174,44.67983367983368,51.0
80,1-ethynyl-4-methoxybenzene,scope,78.50856684981686,44.67983367983368,78.0
81,1-ethynyl-4-methoxybenzene,scope,63.75365937738732,44.67983367983368,68.0
82,1-ethynyl-4-methoxybenzene,scope,60.49210526315789,44.67983367983368,72.0
83,1-ethynyl-4-methoxybenzene,scope,77.1020606060606,44.67983367983368,80.0
84,1-ethynyl-4-methoxybenzene,scope,84.47923022402432,44.67983367983368,90.0
85,1-ethynyl-4-methoxybenzene,scope,84.47923022402432,44.67983367983368,91.0
86,1-ethynyl-4-methoxybenzene,optimization,42.850019230598534,44.67983367983368,63.0
87,1-ethynyl-4-methoxybenzene,optimization,61.95944677871148,44.67983367983368,61.0
88,1-ethynyl-4-methoxybenzene,optimization,59.58533333333333,44.67983367983368,55.0
89,1-ethynyl-4-methoxybenzene,optimization,41.85304761904762,44.67983367983368,51.0
90,1-ethynyl-4-methoxybenzene,scope,78.48121117771119,44.67983367983368,78.0
91,1-ethynyl-4-methoxybenzene,scope,64.2028137254902,44.67983367983368,68.0
92,1-ethynyl-4-methoxybenzene,scope,57.6058373015873,44.67983367983368,72.0
93,1-ethynyl-4-methoxybenzene,scope,78.50119047619047,44.67983367983368,80.0
94,1-ethynyl-4-methoxybenzene,scope,83.52075808913308,44.67983367983368,90.0
95,1-ethynyl-4-methoxybenzene,scope,83.52075808913308,44.67983367983368,91.0
96,1-ethynyl-4-methoxybenzene,optimization,43.65531072612707,44.67983367983368,63.0
97,1-ethynyl-4-methoxybenzene,optimization,60.53588235294117,44.67983367983368,61.0
98,1-ethynyl-4-methoxybenzene,optimization,56.70271428571428,44.67983367983368,55.0
99,1-ethynyl-4-methoxybenzene,optimization,44.59976470588235,44.67983367983368,51.0
100,1-ethynyl-4-methoxybenzene,scope,76.92728531191031,44.67983367983368,78.0
101,1-ethynyl-4-methoxybenzene,scope,65.10950000000001,44.67983367983368,68.0
102,1-ethynyl-4-methoxybenzene,scope,59.206341269841275,44.67983367983368,72.0
103,1-ethynyl-4-methoxybenzene,scope,78.45283333333333,44.67983367983368,80.0
104,1-ethynyl-4-methoxybenzene,scope,84.8822750354221,44.67983367983368,90.0
105,1-ethynyl-4-methoxybenzene,scope,84.8822750354221,44.67983367983368,91.0
106,1-ethynyl-4-methoxybenzene,optimization,44.7174569993921,44.67983367983368,63.0
107,1-ethynyl-4-methoxybenzene,optimization,68.90504024767803,44.67983367983368,61.0
108,1-ethynyl-4-methoxybenzene,optimization,64.74249264705884,44.67983367983368,55.0
109,1-ethynyl-4-methoxybenzene,optimization,43.81369969040248,44.67983367983368,51.0
110,1-ethynyl-4-methoxybenzene,scope,76.9512202389114,44.67983367983368,78.0
111,1-ethynyl-4-methoxybenzene,scope,64.1675,44.67983367983368,68.0
112,1-ethynyl-4-methoxybenzene,scope,61.34335107376283,44.67983367983368,72.0
113,1-ethynyl-4-methoxybenzene,scope,77.842,44.67983367983368,80.0
114,1-ethynyl-4-methoxybenzene,scope,82.26403595016095,44.67983367983368,90.0
115,1-ethynyl-4-methoxybenzene,scope,82.26403595016095,44.67983367983368,91.0
116,1-ethynyl-4-methoxybenzene,optimization,43.674821654168824,44.67983367983368,63.0
117,1-ethynyl-4-methoxybenzene,optimization,64.50026330532212,44.67983367983368,61.0
118,1-ethynyl-4-methoxybenzene,optimization,64.477,44.67983367983368,55.0
119,1-ethynyl-4-methoxybenzene,optimization,42.68488095238095,44.67983367983368,51.0
120,1-ethynyl-4-methylbenzene,scope,65.69108921088373,46.15777262180975,82.0
121,1-ethynyl-4-methylbenzene,scope,59.75876262626262,46.15777262180975,63.0
122,1-ethynyl-4-methylbenzene,scope,75.27788961038961,46.15777262180975,63.0
123,1-ethynyl-4-methylbenzene,scope,70.12270024420025,46.15777262180975,55.0
124,1-ethynyl-4-methylbenzene,scope,79.46185312400019,46.15777262180975,99.0
125,1-ethynyl-4-methylbenzene,scope,75.22446442936149,46.15777262180975,78.0
126,1-ethynyl-4-methylbenzene,scope,66.24635279181604,46.15777262180975,67.0
127,1-ethynyl-4-methylbenzene,scope,67.97441836513163,46.15777262180975,81.0
128,1-ethynyl-4-methylbenzene,scope,73.05633333333333,46.15777262180975,70.0
129,1-ethynyl-4-methylbenzene,scope,78.65215638446521,46.15777262180975,69.0
130,1-ethynyl-4-methylbenzene,scope,72.01847619047618,46.15777262180975,74.0
131,1-ethynyl-4-methylbenzene,scope,67.97441836513163,46.15777262180975,86.0
132,1-ethynyl-4-methylbenzene,optimization,51.42416161616161,46.15777262180975,0.0
133,1-ethynyl-4-methylbenzene,optimization,58.00727272727273,46.15777262180975,1.0
134,1-ethynyl-4-methylbenzene,optimization,57.12727272727273,46.15777262180975,0.0
135,1-ethynyl-4-methylbenzene,optimization,54.782272727272726,46.15777262180975,0.0
136,1-ethynyl-4-methylbenzene,optimization,82.39727272727272,46.15777262180975,92.0
137,1-ethynyl-4-methylbenzene,optimization,72.59727272727272,46.15777262180975,1.0
138,1-ethynyl-4-methylbenzene,optimization,77.24762987012987,46.15777262180975,1.0
139,1-ethynyl-4-methylbenzene,optimization,76.30785714285715,46.15777262180975,1.0
140,1-ethynyl-4-methylbenzene,optimization,71.95720328282829,46.15777262180975,38.0
141,1-ethynyl-4-methylbenzene,optimization,77.75262987012988,46.15777262180975,47.0
142,1-ethynyl-4-methylbenzene,optimization,72.27227272727274,46.15777262180975,10.0
143,1-ethynyl-4-methylbenzene,optimization,69.47285714285715,46.15777262180975,15.0
144,1-ethynyl-4-methylbenzene,optimization,82.39727272727272,46.15777262180975,1.0
145,1-ethynyl-4-methylbenzene,optimization,82.39727272727272,46.15777262180975,17.0
146,1-ethynyl-4-methylbenzene,optimization,82.39727272727272,46.15777262180975,52.0
147,1-ethynyl-4-methylbenzene,optimization,82.39727272727272,46.15777262180975,24.0
148,1-ethynyl-4-methylbenzene,optimization,82.39727272727272,46.15777262180975,29.0
149,1-ethynyl-4-methylbenzene,optimization,82.39727272727272,46.15777262180975,1.0
150,1-ethynyl-4-methylbenzene,optimization,71.72666666666667,46.15777262180975,83.0
151,1-ethynyl-4-methylbenzene,optimization,77.94727272727273,46.15777262180975,69.0
152,1-ethynyl-4-methylbenzene,optimization,73.609,46.15777262180975,27.0
153,1-ethynyl-4-methylbenzene,optimization,71.65895221445221,46.15777262180975,33.0
154,1-ethynyl-4-methylbenzene,optimization,71.592,46.15777262180975,1.0
155,1-ethynyl-4-methylbenzene,optimization,77.637,46.15777262180975,0.0
156,1-ethynyl-4-methylbenzene,optimization,74.28699999999999,46.15777262180975,1.0
157,1-ethynyl-4-methylbenzene,optimization,78.03699999999999,46.15777262180975,0.0
158,1-ethynyl-4-methylbenzene,optimization,82.39727272727272,46.15777262180975,1.0
159,1-ethynyl-4-methylbenzene,optimization,82.39727272727272,46.15777262180975,52.0
160,1-ethynyl-4-methylbenzene,optimization,82.39727272727272,46.15777262180975,46.0
161,1-ethynyl-4-methylbenzene,optimization,82.39727272727272,46.15777262180975,31.0
162,1-ethynyl-4-methylbenzene,optimization,82.39727272727272,46.15777262180975,77.0
163,1-ethynyl-4-methylbenzene,optimization,82.39727272727272,46.15777262180975,1.0
164,1-ethynyl-4-methylbenzene,optimization,77.90762987012988,46.15777262180975,1.0
165,1-ethynyl-4-methylbenzene,optimization,77.90762987012988,46.15777262180975,1.0
166,1-ethynyl-4-methylbenzene,optimization,82.39727272727272,46.15777262180975,1.0
167,1-ethynyl-4-methylbenzene,optimization,82.39727272727272,46.15777262180975,58.0
168,1-ethynyl-4-methylbenzene,optimization,82.39727272727272,46.15777262180975,69.0
169,1-ethynyl-4-methylbenzene,optimization,82.39727272727272,46.15777262180975,96.0
170,1-ethynyl-4-methylbenzene,optimization,82.39727272727272,46.15777262180975,44.0
171,1-ethynyl-4-methylbenzene,optimization,74.66727272727273,46.15777262180975,83.0
172,1-ethynyl-4-methylbenzene,optimization,71.46727272727273,46.15777262180975,69.0
173,1-ethynyl-4-methylbenzene,optimization,42.507666666666665,46.15777262180975,44.0
174,1-ethynyl-4-methylbenzene,optimization,58.36,46.15777262180975,39.0
175,1-ethynyl-4-methylbenzene,optimization,57.47,46.15777262180975,31.0
176,1-ethynyl-4-methylbenzene,optimization,78.77727272727273,46.15777262180975,49.0
177,1-ethynyl-4-methylbenzene,optimization,79.58,46.15777262180975,82.0
178,1-ethynyl-4-methylbenzene,optimization,77.34727272727272,46.15777262180975,0.0
179,1-ethynyl-4-methylbenzene,optimization,30.364333333333335,46.15777262180975,0.0
180,1-ethynyl-4-methylbenzene,scope,65.70087188988342,46.15777262180975,82.0
181,1-ethynyl-4-methylbenzene,scope,58.15384615384615,46.15777262180975,63.0
182,1-ethynyl-4-methylbenzene,scope,76.76811309523809,46.15777262180975,63.0
183,1-ethynyl-4-methylbenzene,scope,69.54233516483515,46.15777262180975,55.0
184,1-ethynyl-4-methylbenzene,scope,78.16744810189812,46.15777262180975,99.0
185,1-ethynyl-4-methylbenzene,scope,75.53531397768899,46.15777262180975,78.0
186,1-ethynyl-4-methylbenzene,scope,65.64624675324674,46.15777262180975,67.0
187,1-ethynyl-4-methylbenzene,scope,67.65694633144632,46.15777262180975,81.0
188,1-ethynyl-4-methylbenzene,scope,75.16109523809523,46.15777262180975,70.0
189,1-ethynyl-4-methylbenzene,scope,79.54687498612499,46.15777262180975,69.0
190,1-ethynyl-4-methylbenzene,scope,74.00847619047619,46.15777262180975,74.0
191,1-ethynyl-4-methylbenzene,scope,67.65694633144632,46.15777262180975,86.0
192,1-ethynyl-4-methylbenzene,optimization,51.182541666666665,46.15777262180975,0.0
193,1-ethynyl-4-methylbenzene,optimization,57.825,46.15777262180975,1.0
194,1-ethynyl-4-methylbenzene,optimization,59.387,46.15777262180975,0.0
195,1-ethynyl-4-methylbenzene,optimization,55.92033333333333,46.15777262180975,0.0
196,1-ethynyl-4-methylbenzene,optimization,84.3,46.15777262180975,92.0
197,1-ethynyl-4-methylbenzene,optimization,77.69,46.15777262180975,1.0
198,1-ethynyl-4-methylbenzene,optimization,78.64699999999999,46.15777262180975,1.0
199,1-ethynyl-4-methylbenzene,optimization,78.99,46.15777262180975,1.0
200,1-ethynyl-4-methylbenzene,optimization,72.71600000000001,46.15777262180975,38.0
201,1-ethynyl-4-methylbenzene,optimization,79.027,46.15777262180975,47.0
202,1-ethynyl-4-methylbenzene,optimization,71.617,46.15777262180975,10.0
203,1-ethynyl-4-methylbenzene,optimization,69.851,46.15777262180975,15.0
204,1-ethynyl-4-methylbenzene,optimization,84.3,46.15777262180975,1.0
205,1-ethynyl-4-methylbenzene,optimization,84.3,46.15777262180975,17.0
206,1-ethynyl-4-methylbenzene,optimization,84.3,46.15777262180975,52.0
207,1-ethynyl-4-methylbenzene,optimization,84.3,46.15777262180975,24.0
208,1-ethynyl-4-methylbenzene,optimization,84.3,46.15777262180975,29.0
209,1-ethynyl-4-methylbenzene,optimization,84.3,46.15777262180975,1.0
210,1-ethynyl-4-methylbenzene,optimization,75.25,46.15777262180975,83.0
211,1-ethynyl-4-methylbenzene,optimization,77.88076923076923,46.15777262180975,69.0
212,1-ethynyl-4-methylbenzene,optimization,75.30576923076923,46.15777262180975,27.0
213,1-ethynyl-4-methylbenzene,optimization,69.39695833333333,46.15777262180975,33.0
214,1-ethynyl-4-methylbenzene,optimization,70.54076923076923,46.15777262180975,1.0
215,1-ethynyl-4-methylbenzene,optimization,75.63076923076923,46.15777262180975,0.0
216,1-ethynyl-4-methylbenzene,optimization,76.24076923076923,46.15777262180975,1.0
217,1-ethynyl-4-methylbenzene,optimization,77.55895104895104,46.15777262180975,0.0
218,1-ethynyl-4-methylbenzene,optimization,84.3,46.15777262180975,1.0
219,1-ethynyl-4-methylbenzene,optimization,84.3,46.15777262180975,52.0
220,1-ethynyl-4-methylbenzene,optimization,84.3,46.15777262180975,46.0
221,1-ethynyl-4-methylbenzene,optimization,84.3,46.15777262180975,31.0
222,1-ethynyl-4-methylbenzene,optimization,84.3,46.15777262180975,77.0
223,1-ethynyl-4-methylbenzene,optimization,84.3,46.15777262180975,1.0
224,1-ethynyl-4-methylbenzene,optimization,78.907,46.15777262180975,1.0
225,1-ethynyl-4-methylbenzene,optimization,78.907,46.15777262180975,1.0
226,1-ethynyl-4-methylbenzene,optimization,84.3,46.15777262180975,1.0
227,1-ethynyl-4-methylbenzene,optimization,84.3,46.15777262180975,58.0
228,1-ethynyl-4-methylbenzene,optimization,84.3,46.15777262180975,69.0
229,1-ethynyl-4-methylbenzene,optimization,84.3,46.15777262180975,96.0
230,1-ethynyl-4-methylbenzene,optimization,84.3,46.15777262180975,44.0
231,1-ethynyl-4-methylbenzene,optimization,76.795,46.15777262180975,83.0
232,1-ethynyl-4-methylbenzene,optimization,72.795,46.15777262180975,69.0
233,1-ethynyl-4-methylbenzene,optimization,43.78597619047619,46.15777262180975,44.0
234,1-ethynyl-4-methylbenzene,optimization,59.58,46.15777262180975,39.0
235,1-ethynyl-4-methylbenzene,optimization,58.14,46.15777262180975,31.0
236,1-ethynyl-4-methylbenzene,optimization,79.585,46.15777262180975,49.0
237,1-ethynyl-4-methylbenzene,optimization,83.99,46.15777262180975,82.0
238,1-ethynyl-4-methylbenzene,optimization,76.44,46.15777262180975,0.0
239,1-ethynyl-4-methylbenzene,optimization,32.08166071428572,46.15777262180975,0.0
240,1-ethynyl-4-methylbenzene,scope,66.54624702567814,46.15777262180975,82.0
241,1-ethynyl-4-methylbenzene,scope,57.87273504273504,46.15777262180975,63.0
242,1-ethynyl-4-methylbenzene,scope,77.12598629148629,46.15777262180975,63.0
243,1-ethynyl-4-methylbenzene,scope,70.10799494949495,46.15777262180975,55.0
244,1-ethynyl-4-methylbenzene,scope,81.99417412635525,46.15777262180975,99.0
245,1-ethynyl-4-methylbenzene,scope,76.95873923444977,46.15777262180975,78.0
246,1-ethynyl-4-methylbenzene,scope,65.94890757415101,46.15777262180975,67.0
247,1-ethynyl-4-methylbenzene,scope,66.6348884865135,46.15777262180975,81.0
248,1-ethynyl-4-methylbenzene,scope,74.10483333333333,46.15777262180975,70.0
249,1-ethynyl-4-methylbenzene,scope,78.8792950937951,46.15777262180975,69.0
250,1-ethynyl-4-methylbenzene,scope,71.96690476190477,46.15777262180975,74.0
251,1-ethynyl-4-methylbenzene,scope,66.6348884865135,46.15777262180975,86.0
252,1-ethynyl-4-methylbenzene,optimization,54.938116883116884,46.15777262180975,0.0
253,1-ethynyl-4-methylbenzene,optimization,67.02,46.15777262180975,1.0
254,1-ethynyl-4-methylbenzene,optimization,64.56,46.15777262180975,0.0
255,1-ethynyl-4-methylbenzene,optimization,60.03,46.15777262180975,0.0
256,1-ethynyl-4-methylbenzene,optimization,85.66857142857143,46.15777262180975,92.0
257,1-ethynyl-4-methylbenzene,optimization,68.63857142857142,46.15777262180975,1.0
258,1-ethynyl-4-methylbenzene,optimization,73.35257142857142,46.15777262180975,1.0
259,1-ethynyl-4-methylbenzene,optimization,72.80857142857143,46.15777262180975,1.0
260,1-ethynyl-4-methylbenzene,optimization,69.23680672268908,46.15777262180975,38.0
261,1-ethynyl-4-methylbenzene,optimization,72.64257142857143,46.15777262180975,47.0
262,1-ethynyl-4-methylbenzene,optimization,64.93457142857143,46.15777262180975,10.0
263,1-ethynyl-4-methylbenzene,optimization,62.354,46.15777262180975,15.0
264,1-ethynyl-4-methylbenzene,optimization,85.66857142857143,46.15777262180975,1.0
265,1-ethynyl-4-methylbenzene,optimization,85.66857142857143,46.15777262180975,17.0
266,1-ethynyl-4-methylbenzene,optimization,85.66857142857143,46.15777262180975,52.0
267,1-ethynyl-4-methylbenzene,optimization,85.66857142857143,46.15777262180975,24.0
268,1-ethynyl-4-methylbenzene,optimization,85.66857142857143,46.15777262180975,29.0
269,1-ethynyl-4-methylbenzene,optimization,85.66857142857143,46.15777262180975,1.0
270,1-ethynyl-4-methylbenzene,optimization,78.49,46.15777262180975,83.0
271,1-ethynyl-4-methylbenzene,optimization,82.17357142857144,46.15777262180975,69.0
272,1-ethynyl-4-methylbenzene,optimization,80.095,46.15777262180975,27.0
273,1-ethynyl-4-methylbenzene,optimization,73.84885714285714,46.15777262180975,33.0
274,1-ethynyl-4-methylbenzene,optimization,71.25,46.15777262180975,1.0
275,1-ethynyl-4-methylbenzene,optimization,80.93,46.15777262180975,0.0
276,1-ethynyl-4-methylbenzene,optimization,80.7135294117647,46.15777262180975,1.0
277,1-ethynyl-4-methylbenzene,optimization,79.23,46.15777262180975,0.0
278,1-ethynyl-4-methylbenzene,optimization,85.66857142857143,46.15777262180975,1.0
279,1-ethynyl-4-methylbenzene,optimization,85.66857142857143,46.15777262180975,52.0
280,1-ethynyl-4-methylbenzene,optimization,85.66857142857143,46.15777262180975,46.0
281,1-ethynyl-4-methylbenzene,optimization,85.66857142857143,46.15777262180975,31.0
282,1-ethynyl-4-methylbenzene,optimization,85.66857142857143,46.15777262180975,77.0
283,1-ethynyl-4-methylbenzene,optimization,85.66857142857143,46.15777262180975,1.0
284,1-ethynyl-4-methylbenzene,optimization,71.15257142857143,46.15777262180975,1.0
285,1-ethynyl-4-methylbenzene,optimization,71.15257142857143,46.15777262180975,1.0
286,1-ethynyl-4-methylbenzene,optimization,85.66857142857143,46.15777262180975,1.0
287,1-ethynyl-4-methylbenzene,optimization,85.66857142857143,46.15777262180975,58.0
288,1-ethynyl-4-methylbenzene,optimization,85.66857142857143,46.15777262180975,69.0
289,1-ethynyl-4-methylbenzene,optimization,85.66857142857143,46.15777262180975,96.0
290,1-ethynyl-4-methylbenzene,optimization,85.66857142857143,46.15777262180975,44.0
291,1-ethynyl-4-methylbenzene,optimization,76.01,46.15777262180975,83.0
292,1-ethynyl-4-methylbenzene,optimization,72.3,46.15777262180975,69.0
293,1-ethynyl-4-methylbenzene,optimization,44.75802380952382,46.15777262180975,44.0
294,1-ethynyl-4-methylbenzene,optimization,59.12,46.15777262180975,39.0
295,1-ethynyl-4-methylbenzene,optimization,56.93,46.15777262180975,31.0
296,1-ethynyl-4-methylbenzene,optimization,79.60857142857144,46.15777262180975,49.0
297,1-ethynyl-4-methylbenzene,optimization,84.03,46.15777262180975,82.0
298,1-ethynyl-4-methylbenzene,optimization,75.23,46.15777262180975,0.0
299,1-ethynyl-4-methylbenzene,optimization,34.69379164767982,46.15777262180975,0.0
300,1-ethynyl-4-methylbenzene,scope,65.88336906828121,46.15777262180975,82.0
301,1-ethynyl-4-methylbenzene,scope,66.19757420357422,46.15777262180975,63.0
302,1-ethynyl-4-methylbenzene,scope,77.48744505494507,46.15777262180975,63.0
303,1-ethynyl-4-methylbenzene,scope,69.60974190377907,46.15777262180975,55.0
304,1-ethynyl-4-methylbenzene,scope,84.2764734481205,46.15777262180975,99.0
305,1-ethynyl-4-methylbenzene,scope,76.31571841557137,46.15777262180975,78.0
306,1-ethynyl-4-methylbenzene,scope,68.35465272146158,46.15777262180975,67.0
307,1-ethynyl-4-methylbenzene,scope,67.2027173659674,46.15777262180975,81.0
308,1-ethynyl-4-methylbenzene,scope,73.71716666666667,46.15777262180975,70.0
309,1-ethynyl-4-methylbenzene,scope,78.54374864024864,46.15777262180975,69.0
310,1-ethynyl-4-methylbenzene,scope,72.13144696969698,46.15777262180975,74.0
311,1-ethynyl-4-methylbenzene,scope,67.2027173659674,46.15777262180975,86.0
312,1-ethynyl-4-methylbenzene,optimization,50.03651515151516,46.15777262180975,0.0
313,1-ethynyl-4-methylbenzene,optimization,60.28,46.15777262180975,1.0
314,1-ethynyl-4-methylbenzene,optimization,61.52,46.15777262180975,0.0
315,1-ethynyl-4-methylbenzene,optimization,59.4,46.15777262180975,0.0
316,1-ethynyl-4-methylbenzene,optimization,85.57333333333332,46.15777262180975,92.0
317,1-ethynyl-4-methylbenzene,optimization,78.38711538461538,46.15777262180975,1.0
318,1-ethynyl-4-methylbenzene,optimization,79.89461538461538,46.15777262180975,1.0
319,1-ethynyl-4-methylbenzene,optimization,78.67794871794872,46.15777262180975,1.0
320,1-ethynyl-4-methylbenzene,optimization,71.43363499245852,46.15777262180975,38.0
321,1-ethynyl-4-methylbenzene,optimization,79.86461538461538,46.15777262180975,47.0
322,1-ethynyl-4-methylbenzene,optimization,74.09,46.15777262180975,10.0
323,1-ethynyl-4-methylbenzene,optimization,71.83211538461539,46.15777262180975,15.0
324,1-ethynyl-4-methylbenzene,optimization,85.57333333333332,46.15777262180975,1.0
325,1-ethynyl-4-methylbenzene,optimization,85.57333333333332,46.15777262180975,17.0
326,1-ethynyl-4-methylbenzene,optimization,85.57333333333332,46.15777262180975,52.0
327,1-ethynyl-4-methylbenzene,optimization,85.57333333333332,46.15777262180975,24.0
328,1-ethynyl-4-methylbenzene,optimization,85.57333333333332,46.15777262180975,29.0
329,1-ethynyl-4-methylbenzene,optimization,85.57333333333332,46.15777262180975,1.0
330,1-ethynyl-4-methylbenzene,optimization,74.39833333333333,46.15777262180975,83.0
331,1-ethynyl-4-methylbenzene,optimization,80.01166666666667,46.15777262180975,69.0
332,1-ethynyl-4-methylbenzene,optimization,76.11309523809524,46.15777262180975,27.0
