,Yields,Predicted Yields
116,GOOD YIELD,GOOD YIELD
117,GOOD YIELD,AVERAGE YIELD
118,GOOD YIELD,GOOD YIELD
119,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
120,BELOW AVERAGE YIELD,GOOD YIELD
121,AVERAGE YIELD,GOOD YIELD
122,BELOW AVERAGE YIELD,GOOD YIELD
123,GOOD YIELD,AVERAGE YIELD
124,BELOW AVERAGE YIELD,AVERAGE YIELD
125,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
126,POOR YIELD,GOOD YIELD
127,BELOW AVERAGE YIELD,AVERAGE YIELD
128,GOOD YIELD,GOOD YIELD
129,AVERAGE YIELD,GOOD YIELD
130,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
131,GOOD YIELD,GOOD YIELD
132,GOOD YIELD,GOOD YIELD
133,AVERAGE YIELD,GOOD YIELD
134,BELOW AVERAGE YIELD,GOOD YIELD
135,GOOD YIELD,GOOD YIELD
136,GOOD YIELD,GOOD YIELD
137,GOOD YIELD,GOOD YIELD
138,POOR YIELD,POOR YIELD
139,POOR YIELD,POOR YIELD
140,GOOD YIELD,GOOD YIELD
141,BELOW AVERAGE YIELD,POOR YIELD
142,BELOW AVERAGE YIELD,GOOD YIELD
143,AVERAGE YIELD,GOOD YIELD
144,AVERAGE YIELD,AVERAGE YIELD
145,GOOD YIELD,GOOD YIELD
146,AVERAGE YIELD,GOOD YIELD
147,POOR YIELD,AVERAGE YIELD
148,AVERAGE YIELD,POOR YIELD
149,GOOD YIELD,GOOD YIELD
150,GOOD YIELD,GOOD YIELD
151,POOR YIELD,POOR YIELD
152,POOR YIELD,BELOW AVERAGE YIELD
153,GOOD YIELD,GOOD YIELD
154,POOR YIELD,GOOD YIELD
155,GOOD YIELD,AVERAGE YIELD
156,GOOD YIELD,AVERAGE YIELD
157,POOR YIELD,AVERAGE YIELD
158,GOOD YIELD,GOOD YIELD
159,AVERAGE YIELD,AVERAGE YIELD
160,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
161,GOOD YIELD,AVERAGE YIELD
162,BELOW AVERAGE YIELD,AVERAGE YIELD
163,AVERAGE YIELD,AVERAGE YIELD
164,POOR YIELD,GOOD YIELD
165,POOR YIELD,AVERAGE YIELD
166,GOOD YIELD,GOOD YIELD
167,GOOD YIELD,AVERAGE YIELD
168,AVERAGE YIELD,POOR YIELD
169,BELOW AVERAGE YIELD,POOR YIELD
170,POOR YIELD,POOR YIELD
171,GOOD YIELD,GOOD YIELD
172,AVERAGE YIELD,AVERAGE YIELD
173,AVERAGE YIELD,AVERAGE YIELD
174,BELOW AVERAGE YIELD,AVERAGE YIELD
175,BELOW AVERAGE YIELD,AVERAGE YIELD
176,GOOD YIELD,GOOD YIELD
177,POOR YIELD,POOR YIELD
178,POOR YIELD,POOR YIELD
179,GOOD YIELD,GOOD YIELD
180,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
181,POOR YIELD,BELOW AVERAGE YIELD
182,AVERAGE YIELD,GOOD YIELD
183,GOOD YIELD,GOOD YIELD
184,GOOD YIELD,POOR YIELD
185,POOR YIELD,AVERAGE YIELD
186,AVERAGE YIELD,AVERAGE YIELD
187,BELOW AVERAGE YIELD,GOOD YIELD
188,POOR YIELD,POOR YIELD
189,GOOD YIELD,GOOD YIELD
190,AVERAGE YIELD,AVERAGE YIELD
191,POOR YIELD,POOR YIELD
192,AVERAGE YIELD,BELOW AVERAGE YIELD
193,GOOD YIELD,GOOD YIELD
194,POOR YIELD,POOR YIELD
195,GOOD YIELD,GOOD YIELD
196,GOOD YIELD,GOOD YIELD
197,POOR YIELD,BELOW AVERAGE YIELD
198,GOOD YIELD,BELOW AVERAGE YIELD
199,GOOD YIELD,BELOW AVERAGE YIELD
200,GOOD YIELD,GOOD YIELD
201,GOOD YIELD,GOOD YIELD
202,BELOW AVERAGE YIELD,GOOD YIELD
203,POOR YIELD,GOOD YIELD
204,AVERAGE YIELD,AVERAGE YIELD
205,AVERAGE YIELD,AVERAGE YIELD
206,POOR YIELD,BELOW AVERAGE YIELD
207,POOR YIELD,POOR YIELD
208,GOOD YIELD,AVERAGE YIELD
209,GOOD YIELD,GOOD YIELD
210,POOR YIELD,POOR YIELD
211,AVERAGE YIELD,AVERAGE YIELD
212,BELOW AVERAGE YIELD,GOOD YIELD
213,GOOD YIELD,GOOD YIELD
214,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
215,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
216,POOR YIELD,AVERAGE YIELD
217,POOR YIELD,BELOW AVERAGE YIELD
218,GOOD YIELD,GOOD YIELD
219,GOOD YIELD,AVERAGE YIELD
220,AVERAGE YIELD,AVERAGE YIELD
221,AVERAGE YIELD,AVERAGE YIELD
222,AVERAGE YIELD,GOOD YIELD
223,GOOD YIELD,GOOD YIELD
224,BELOW AVERAGE YIELD,POOR YIELD
225,BELOW AVERAGE YIELD,GOOD YIELD
226,GOOD YIELD,GOOD YIELD
227,AVERAGE YIELD,GOOD YIELD
228,POOR YIELD,AVERAGE YIELD
229,AVERAGE YIELD,AVERAGE YIELD
230,GOOD YIELD,GOOD YIELD
231,AVERAGE YIELD,GOOD YIELD
232,AVERAGE YIELD,AVERAGE YIELD
233,AVERAGE YIELD,AVERAGE YIELD
234,BELOW AVERAGE YIELD,GOOD YIELD
235,AVERAGE YIELD,GOOD YIELD
236,AVERAGE YIELD,GOOD YIELD
237,POOR YIELD,GOOD YIELD
238,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
239,GOOD YIELD,GOOD YIELD
240,GOOD YIELD,GOOD YIELD
241,GOOD YIELD,AVERAGE YIELD
242,AVERAGE YIELD,GOOD YIELD
243,AVERAGE YIELD,GOOD YIELD
244,GOOD YIELD,GOOD YIELD
245,BELOW AVERAGE YIELD,GOOD YIELD
246,POOR YIELD,AVERAGE YIELD
247,BELOW AVERAGE YIELD,AVERAGE YIELD
248,POOR YIELD,POOR YIELD
249,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
250,POOR YIELD,GOOD YIELD
251,GOOD YIELD,GOOD YIELD
252,POOR YIELD,POOR YIELD
253,BELOW AVERAGE YIELD,POOR YIELD
254,BELOW AVERAGE YIELD,POOR YIELD
255,GOOD YIELD,GOOD YIELD
256,AVERAGE YIELD,GOOD YIELD
257,AVERAGE YIELD,BELOW AVERAGE YIELD
258,GOOD YIELD,AVERAGE YIELD
259,AVERAGE YIELD,GOOD YIELD
260,GOOD YIELD,AVERAGE YIELD
261,AVERAGE YIELD,GOOD YIELD
262,GOOD YIELD,GOOD YIELD
263,POOR YIELD,BELOW AVERAGE YIELD
264,GOOD YIELD,GOOD YIELD
265,GOOD YIELD,GOOD YIELD
266,GOOD YIELD,GOOD YIELD
267,AVERAGE YIELD,AVERAGE YIELD
268,GOOD YIELD,AVERAGE YIELD
269,GOOD YIELD,AVERAGE YIELD
270,AVERAGE YIELD,BELOW AVERAGE YIELD
271,AVERAGE YIELD,POOR YIELD
272,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
273,POOR YIELD,GOOD YIELD
274,AVERAGE YIELD,GOOD YIELD
275,POOR YIELD,AVERAGE YIELD
276,POOR YIELD,BELOW AVERAGE YIELD
277,GOOD YIELD,GOOD YIELD
278,GOOD YIELD,GOOD YIELD
279,GOOD YIELD,GOOD YIELD
280,GOOD YIELD,GOOD YIELD
281,GOOD YIELD,GOOD YIELD
282,GOOD YIELD,GOOD YIELD
283,GOOD YIELD,GOOD YIELD
284,POOR YIELD,POOR YIELD
285,GOOD YIELD,GOOD YIELD
286,GOOD YIELD,GOOD YIELD
287,GOOD YIELD,AVERAGE YIELD
288,BELOW AVERAGE YIELD,GOOD YIELD
